itemId,destinationLabel,description,category,city,rating,lat,long,image,wikipediaArticle,coordinates
UR2M7o66nQTeL5Cz2aBcUm,Museum Olahraga,"Museum Olahraga adalah museum yang berisi tentang segala macam olahraga yang berada di kawasan Taman Mini Indonesia Indah. Bentuk bangunan Museum Olahraga sungguh unik, yakni berbentuk bola menghadap ke arah Teater Keong Emas.",1,55,4.5,-6.3042879,106.8890364,,https://id.wikipedia.org/wiki/Museum_Olahraga,"https://www.google.com/maps?q=-6.3042879,106.8890364"
VC9c2EfBcDNmHz58VYHUXG,Museum PDAM Intan Banjar,"Museum PDAM Intan Banjar adalah sebuah museum yang terletak di Jalan Comet Raya, Kelurahan Loktabat Utara, Kecamatan Banjarbaru Utara, Kota Banjarbaru, Provinsi Kalimantan Selatan. Kementerian Pendidikan dan Kebudayaan menetapkan Museum PDAM Intan Banjar sebagai salah satu cagar budaya di Indonesia dengan kode pengelolaan MS000528. Pendirian Museum PDAM Intan Banjar khusus untuk mengoleksi benda-benda yang memberikan informasi tentang sejarah perkembangan PDAM Intan Banjar. Peresmian museum diadakan pada tanggal 21 Juni 2013.",1,15,4,-3.4307,114.83976,,https://id.wikipedia.org/wiki/Museum_PDAM_Intan_Banjar,"https://www.google.com/maps?q=-3.4307,114.83976"
EUZoFBi7GFw3EDC8Z9o8VL,Museum PUMA,"Museum PUMA adalah sebuah museum yang terletak di Jalan Trenggana Nomor 108, Banjar Pelagan, Penatih, Denpasar Timur, Kota Denpasar, Bali. Fungsi museum ini khusus mengoleksi karya seni lukis, seni patung dan seni kuno. Nama PUMA merupakan singkatan dari Putrawan Museum of Tribal Art.",1,45,4.6,-8.6085798,115.2338573,,https://id.wikipedia.org/wiki/Museum_PUMA,"https://www.google.com/maps?q=-8.6085798,115.2338573"
Y9XKNu6c9XTZ3mMYeVVer6,Museum Pahlawan Nasional Jamin Ginting,"Museum Pahlawan Nasional Jamin Gintings adalah museum khusus yang diresmikan pada tanggal 17 September 2013. Peresmian museum ini dilakukan oleh Menteri Pertahanan Indonesia, Purnomo Yusgiantoro. Museum Pahlawan Nasional Jamin Gintings dibangun untuk mengenang seorang tokoh Pahlawan Nasional Indonesia yaitu Jamin Ginting. Koleksi Museum Pahlawan Nasional Jamin Gintings berupa barang pribadi peninggalan Jamin Gintings semasa di medan perang.",1,72,4.6,3.06115,98.5206,,https://id.wikipedia.org/wiki/Museum_Pahlawan_Nasional_Jamin_Ginting,"https://www.google.com/maps?q=3.06115,98.5206"
52tiHKHoY839agVaBTYGQZ,Museum Pahlawan Nasional Mayor Jend TNI (Purn) Dr. AK. Gani,"Museum Pahlawan Nasional Mayor Jend TNI (Purn) Dr. AK. Gani berdiri pada tahun2004 dan dikelola oleh Yayasan Hj. R.A. Masturah A.K. Gani. Museum ini diurus oleh keluarga Adnan Kapau Gani yaitu G.I. Priyanti Gani sebagai Direktur Museum dan H. Iskandar Gani sebagai Ketua Yayasan. Museum Dr. A.K. Gani merupakan museum yang dibangun untuk mengenang jasa dari dr. A.K. Gani selama hidupnya. berlokasi di jalan MP. Mangkunegara no.1F, Sukamaju, Ilir Timur II Kota Palembang Sumatera Selatan.",1,3,4.4,-2.929850972,104.7695332,,https://id.wikipedia.org/wiki/Museum_Pahlawan_Nasional_Mayor_Jend_TNI_(Purn)_Dr._AK._Gani,"https://www.google.com/maps?q=-2.929850972,104.7695332"
dKdKWB8hZzgwcT3LAGrfHv,Museum Pembela Tanah Air,"Museum Pembela Tanah Air (Museum PETA) merupakan museum yang didirikan untuk memberikan penghargaan kepada mantan tentara PETA atas kontribusinya dalam pendirian bangsa dan negara.[3] Selain itu, museum yang terletak di Bogor ini juga didirikan untuk memberi gambaran perjuangan kemerdekaan Indonesia dan persiapan dalam mengisi kemerdekaan.",1,33,4.7,-6.582809,106.796351,"http:https://maps.wikimedia.org/img/osm-intl,10,a,a,270x200.png?lang=id&domain=id.wikipedia.org&title=Museum+Pembela+Tanah+Air&revid=21940795&groups=_15f70b90945d9bf3f5bce1ab1a49eb48d38f41f6",https://id.wikipedia.org/wiki/Museum_Pembela_Tanah_Air,"https://www.google.com/maps?q=-6.582809,106.796351"
YZfimnNrS22ny7NccCc2K8,Museum Penataran,"Museum Penataran merupakan museum yang terdapat di Kabupaten Blitar. Museum ini dulunya bernama Museum Blitar berubah nama menjadi ""Museum Penataran"". Museum ini diresmikan pada tahun 1997 menjadi pusat pendidikan, penelitian, dan pariwisata budaya. Museum Penataran memiliki visi sebagai tempat pendidikan budaya, penelitian, dan pariwisata dengan tujuan agar masyarakat Blitar mengetahui tentang sejarah masa lalu Blitar dan menjadikan kebanggaan pada dirinya.",1,31,4.2,-8.01258,112.20893,,https://id.wikipedia.org/wiki/Museum_Penataran,"https://www.google.com/maps?q=-8.01258,112.20893"
kz23QYWeBAhydq5eV4fLfi,Museum Pendet,Museum Pendet adalah museum khusus yang memamerkan seni pahat dengan nilai humor yang tinggi sesuai gaya tari Pendet. Gagasan pendirian museum berasal dari ide Wayan Pendet.,1,48,4.7,-8.522697748,115.2575168,,https://id.wikipedia.org/wiki/Museum_Pendet,"https://www.google.com/maps?q=-8.522697748,115.2575168"
e8kPy6mAPXpLyNFb5GiMPs,Museum Penerangan,"Museum Penerangan adalah sebuah museum komunikasi di dalam kompleks Taman Mini Indonesia Indah, Jakarta Timur yang dikelola oleh Kementerian Komunikasi dan Informatika RI.",1,55,4.6,-6.299318,106.8934026,,https://id.wikipedia.org/wiki/Museum_Penerangan,"https://www.google.com/maps?q=-6.299318,106.8934026"
2BQrRV4yfTDWqy8aWPiHrF,Museum Perjuangan (Kodam VII Wirabuana),"Museum Perjuangan (Kodam XIII/Merdeka) adalah museum khusus milik pemerintah. Museum terletak di Jalan Bethesda No. 78 Desa Sario Tumpuan, Kecamatan Sario, Kota Manado, Sulawesi Utara atau di depan RSUD Ratumbuysang.",1,104,,1.463944444,124.8312778,,https://id.wikipedia.org/wiki/Museum_Perjuangan_(Kodam_XIII/Merdeka),"https://www.google.com/maps?q=1.463944444,124.8312778"
gVDkrT7sFUxg9FTiHeeFRB,Museum Perjuangan Bogor,"Museum Perjuangan Bogor merupakan sebuah museum yang menyimpan koleksi benda-benda bersejarah dan cerita perjuangan para pahlawan, khususnya di Bogor.",1,33,4.6,-6.592889453,106.7883488,http://upload.wikimedia.org/wikipedia/id/thumb/e/eb/Museum_Perjuangan.JPG/200px-Museum_Perjuangan.JPG,https://id.wikipedia.org/wiki/Museum_Perjuangan_Bogor,"https://www.google.com/maps?q=-6.592889453,106.7883488"
WKyjiWMsZWCZfYhTvz8JaR,Museum Perjuangan Rakyat Jambi,"Museum Perjuangan Rakyat Jambi merupakan salah satu museum di Indonesia yang terletak di Kota Jambi, Provinsi Jambi. Museum ini dibangun sebagai wujud dari pentingnya bangunan sebagai monumen dalam mengenang sejarah perjuangan rakyat Jambi semasa Pergerakan Nasional dan Kemerdekaan Indonesia.",1,62,4.5,-1.59632,103.60688,"http:https://maps.wikimedia.org/img/osm-intl,10,a,a,270x200.png?lang=id&domain=id.wikipedia.org&title=Museum+Perjuangan+Rakyat+Jambi&revid=22478972&groups=_ac3761eab94cfcfe94152f8683a8c37229a8bc84",https://id.wikipedia.org/wiki/Museum_Perjuangan_Rakyat_Jambi,"https://www.google.com/maps?q=-1.59632,103.60688"
SbkUTHAcYxZmmUjUSJtfvF,Museum Perjuangan TNI 45,"Museum Perjuangan TNI Kodam 1 Bukit Barisan merupakan museum yang terletak di Jalan Zainul Arifin no.8 Kelurahan Petisah Tengah, Kecamatan Petisah, Kota, Provinsi Sumatra Utara. Walaupun namanya adalah Museum perjuangan TNI, tetapi koleksi yang terdapat pada museum ini tidak hanya perlengkapan militer namun juga peninggalan arkeologi, senirupa, relief dan monumen.",1,108,4.5,3.583916666,98.67413889,,https://id.wikipedia.org/wiki/Museum_Perjuangan_TNI,"https://www.google.com/maps?q=3.583916666,98.67413889"
JxbHJ2Nm25gfCbSq7Z5fSK,Museum Perkembangan Islam Jawa Tengah,Museun perkembangan Islam Jawa Tengah merupakan sebuah museum yang mencatat perkembangan agama Islam di Jawa Tengah serta menyimpan barang-barang peninggalan sejarah selama penyebaran agama Islam di Jawa Tengah.,1,145,4.3,-6.98465,110.44654,"http:https://maps.wikimedia.org/img/osm-intl,10,a,a,270x200.png?lang=id&domain=id.wikipedia.org&title=Museum+Perkembangan+Islam+Jawa+Tengah&revid=18411899&groups=_c67393999afcf4425d533d0cbbd2d28f44e1d324",https://id.wikipedia.org/wiki/Museum_Perkembangan_Islam_Jawa_Tengah,"https://www.google.com/maps?q=-6.98465,110.44654"
EykkstzGY6XeroBi7jGL75,Museum Polri,"Museum Polri adalah museum yang memperlihatkan perjalanan panjang Kepolisian Negara Republik Indonesia kepada masyarakat, di dalam tugasnya sebagai pelindung serta penjaga ketertiban di dalam masyarakat, dan juga sebagai kekuatan perang dalam mempertahankan kemerdekaan Indonesia.",1,55,4.6,-6.2393,106.8027,,https://id.wikipedia.org/wiki/Museum_Kepolisian_Negara_Republik_Indonesia,"https://www.google.com/maps?q=-6.2393,106.8027"
Qwgem4XfgM8iKij4do6iwf,Museum Pong Tiku,Museum Pong Tiku adalah museum umum yang menyediakan koleksi yang berkaitan tentang masyarakat suku Toraja. Bangunan museum berada di dalam Kompleks Art Center Rantepao.,1,172,5,-2.970018897,119.8977348,,https://id.wikipedia.org/wiki/Museum_Pong_Tiku,"https://www.google.com/maps?q=-2.970018897,119.8977348"
UPzMNQ9LukwFLnRyM6m2Lt,Museum Prabu Geusan Ulun,"Museum Prabu Geusan Ulun atau yang dulunya bernama Keraton Sumedang Larang adalah sebuah museum yang dibangun di bekas kediaman Prabu Geusan Ulun yang berada di Kabupaten Sumedang, Jawa Barat, Indonesia.",1,156,4.6,-6.860974144,107.920822,,https://id.wikipedia.org/wiki/Museum_Prabu_Geusan_Ulun,"https://www.google.com/maps?q=-6.860974144,107.920822"
jdM5Hmj253rtWqwDmtM6RP,Museum Prabu Siliwangi,"Museum Prabu Siliwangi merupakan museum yang didirikan oleh Muhammad Fajar Laksana. Pendirian Museum Prabu Siliwangi diresmikan oleh Gubernur Jawa Barat yang bernama Ahmad Heryawan pada tanggal 04 Mei 2011 bersamaan dengan peresmian Kawasan Qoryah Thoyyibah Mubarokah Wisata Pendidikan Islam Pesantren Modern Dzikir Al-Fath Sukabumi, Jawa Barat.",1,155,4.7,-6.90639,106.91332,,https://id.wikipedia.org/wiki/Museum_Prabu_Siliwangi,"https://www.google.com/maps?q=-6.90639,106.91332"
LNp8QoEc9rjrnachzxvv2h,Museum Prangko Indonesia,"Museum Prangko dihiasi sejumlah ukiran dan patung gaya Bali dan Jawa, dikelilingi pagar tembok dengan dua pintu gerbang yang mengambil model dasar candi bentar.",1,55,4.5,-6.3041841,106.9017725,,https://id.wikipedia.org/wiki/Museum_Prangko_Indonesia,"https://www.google.com/maps?q=-6.3041841,106.9017725"
YXhX8HywYDuzWJs33WbB2y,Museum Probolinggo,"Museum Probolinggo adalah sebuah museum di Kota Probolinggo, provinsi Jawa Timur, Indonesia. Gedung Panti Budaya sebagai gedung yang dewasa ini dijadikan sebagai Museum Probolinggo telah menjadi ikon pariwisata di Kota Probolinggo.",1,136,4.4,-7.75082,113.21577,,https://id.wikipedia.org/wiki/Museum_Probolinggo,"https://www.google.com/maps?q=-7.75082,113.21577"
SLJ2PfpgdLresfuuJtT6w4,Museum Prof. Dr. R. Soegarda Poerbakawatja,"Museum Prof DR R Soegarda Poerbakawatja diresmikan oleh Gubernur Jawa Tengah Mardiyanto pada tanggal 24 April 2003. Museum Prof DR R Soegarda Poerbakawatja mempunyai tema ""Kehidupan Budaya Masyarakat Purbalingga"" dan falsafah orang jawa yang menyebut bahwa kesempurnaan hidup dapat dilihat apabila telah memenuhi persayaratan dengan memiliki Wisma, Pusaka, Wanita, Kukilo, dan Turangga.",1,137,4.3,-7.38838,109.36302,,https://id.wikipedia.org/wiki/Museum_Prof_DR_R_Soegarda_Poerbakawatja,"https://www.google.com/maps?q=-7.38838,109.36302"
WEKBY6atZ6K7Ub9tJN83v9,Museum Provinsi Kalimantan Barat,"Museum Provinsi Kalimantan Barat adalah sebuah museum yang berlokasi di Jalan Jenederal Achmad Yani, Kota Pontianak Provinsi Kalimantan Barat. Museum ini menyimpan berbagai benda-benda bernilai historis yang ada di Provinsi Kalimantan Barat salah satunya peninggalan-peninggalan sejarah dari peradaban beberapa jenis suku bangsa yang ada di Kalimantan Barat, yaitu: Suku Melayu, Suku Dayak, dan Suku Tionghoa.",1,134,4.4,-0.04837,109.34281,,https://id.wikipedia.org/wiki/Museum_Provinsi_Kalimantan_Barat,"https://www.google.com/maps?q=-0.04837,109.34281"
eNPpjxccmRvuQshndLZ76K,Museum Pulau Onrust,"Museum Pulau Onrust adalah lokasi wisata sejarah di Pulau Onrust yang didalamnya meliputi beberapa tempat bersejarah seperti museum Onrust yang merupakan bekas rumah sakit, bekas bangunan barak karantina haji, sumur tempat penampungan air bersih, bekas penjara, makam belanda, makam pribumi dan makam keramat.",1,77,4.6,-6.033491044,106.735144,,https://id.wikipedia.org/wiki/Museum_Pulau_Onrust,"https://www.google.com/maps?q=-6.033491044,106.735144"
o5xKhFgceuLkrtyjWJa84Q,Museum Purbakala Pleret,Museum Pleret adalah salah satu museum yang berada di Kecamatan Pleret Kabupaten Bantul. Museum Sejarah Purbakala Pleret yang berada di Dusun Kedaton ini menyimpan benda cagar budaya yang sebelumnya ditemukan di sekitar Kabupaten Bantul.,1,18,4.5,-7.86829,110.40524,,https://id.wikipedia.org/wiki/Museum_Pleret,"https://www.google.com/maps?q=-7.86829,110.40524"
FNcKdFkHuGinT4qj8cBxyc,Museum Pusaka Keraton Kasepuhan,"Museum Pusaka Keraton Kasepuhan adalah sebuah museum yang terletak di Jalan Kasepuhan Nomor 43, Kasepuhan, Lemahwungkuk, Cirebon, Jawa Barat. Fungsi khusus dari museum ini untuk memberikan informasi sejarah dari Keraton Kasepuhan di Cirebon.",1,42,4.5,-6.726099385,108.5713387,,https://id.wikipedia.org/wiki/Museum_Pusaka_Keraton_Kasepuhan,"https://www.google.com/maps?q=-6.726099385,108.5713387"
ETuyENJZDnPBkLgy8ZnXAY,Museum Pustaka Lontar,"Museum Pustaka Lontar berada pada Desa Wisata Dukuh Penaban, Bali. Museum ini berdiri pada 14 November 2017. Pada tahun 2019, Kelompok Sadar Wisata Dukuh Penaban mendapat juara 1 dari Gubernur Bali pada lomba Kelompok Sadar Wisata. Dibangunnya Museum Pustaka Lontar bertujuan untuk mengenalkan lontar warga Penaban yang kurang mendapat perhatian.",1,69,4.8,-8.4214862,115.6118084,"http:https://maps.wikimedia.org/img/osm-intl,10,-8.421486,115.611808,270x200.png?lang=id&domain=id.wikipedia.org&title=Museum+Pustaka+Lontar&revid=22496744&groups=_4b00675da4da36054edaecb8a24d87c311216ee5",https://id.wikipedia.org/wiki/Museum_Pustaka_Lontar,"https://www.google.com/maps?q=-8.4214862,115.6118084"
A3VvZfyd8bKsBjpsFrCSGW,Museum RRI Bukittinggi,"Museum Radio Republik Indonesia Bukittinggi atau Museum RRI Bukittinggi adalah sebuah museum yang terletak di jalan Abdul Rivai No. 22 Kayu Kubu, Kota Bukittinggi, Provinsi Sumatera Barat. Kota Bukittinggi sendiri pernah menjadi Ibukota Negara setelah jatuhnya Yogyakarta ketangan Belanda. Museum inilah yang menjadi kunci penyiaran dan pemancar Informasi tatkala tampuk pemerintahan untuk sementara diamanahkan pada Sjafruddin Prawiranegara yang menjabat sebagai Mentri Kemakmuran RI untuk membentuk pemerintahan darurat di Bukittinggi.",1,37,4.7,-0.300055555,100.3665556,"http:https://maps.wikimedia.org/img/osm-intl,10,-0.2737617,100.3485962,270x200.png?lang=id&domain=id.wikipedia.org&title=Museum+RRI+Bukittinggi&revid=23321252&groups=_3fea45710dd4147b1162dae11734cc2074127ccb",https://id.wikipedia.org/wiki/Museum_RRI_Bukittinggi,"https://www.google.com/maps?q=-0.300055555,100.3665556"
hvtQcNHaj5ZwfQBhsxFcMU,Museum Rekor Dunia Indonesia,"Museum Rekor-Dunia Indonesia atau MURDI (dahulu Museum Rekor Indonesia) adalah sebuah museum yang didirikan oleh Jaya Suprana. Jaya Suprana memprakarsai berdirinya Museum Rekor Indonesia, yang sekarang dikenal dengan Museum Rekor Dunia Indonesia (MURI) di Semarang.",1,145,4.5,-7.069111111,110.4112222,"http:https://maps.wikimedia.org/img/osm-intl,10,a,a,270x200.png?lang=id&domain=id.wikipedia.org&title=Museum+Rekor+Dunia+Indonesia&revid=21900687&groups=_05c0b7f9d18439de86af1916c6701cf91271fd69",https://id.wikipedia.org/wiki/Museum_Rekor_Dunia_Indonesia,"https://www.google.com/maps?q=-7.069111111,110.4112222"
GLxU3dmDNFiJEMcGjnyNjb,Museum Reksa Artha,"Museum Reksa Artha adalah museum sejarah di Jakarta, Indonesia. Pendirian museum ini berawal dari keinginan H. Wahyu Hugono seorang Direktur Utama PERURI. Atas kerja sama semua pihak, akhirnya Museum Reksa Artha diresmikan tanggal 30 Januari 1989. Museum ini memiliki koleksi barang-barang bersejarah yang berhubungan dengan percetakan rupiah Indonesia.",1,55,3.5,-6.296482,106.794408,http://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Jakarta_districts.png/220px-Jakarta_districts.png,https://id.wikipedia.org/wiki/Museum_Reksa_Artha,"https://www.google.com/maps?q=-6.296482,106.794408"
GLLTooaWRKK55JUdNKEGVq,Museum Romo Mangun,Museum Romo Mangun adalah museum yang dibangun atas insisiatif warga sekitar untuk mengenang pahlawan mereka Yusuf Bilyarta Mangun Wijaya. Beliau meninggal dunia pada 10 Februari 1999.,1,177,4.3,-7.7841458,110.3687174,,https://id.wikipedia.org/wiki/Museum_Romo_Mangun,"https://www.google.com/maps?q=-7.7841458,110.3687174"
nu4K3BeprnYo5bEPboTeHU,Museum Rumah Budaya Tembi,"Museum Rumah Budaya Tembi adalah tempat menyimpan dokumentasi sekaligus memberikan informasi tentang sejarah dan budaya Jawa yang berlokasi di Kabupaten Bantul, provinsi Daerah Istimewa Yogyakarta. Tembi juga merupakan saksi lahirnya karya kreatif berbasis masyarakat lokal.",1,18,4.4,-7.86987,110.35619,"http:https://maps.wikimedia.org/img/osm-intl,13,a,a,270x200.png?lang=id&domain=id.wikipedia.org&title=Museum+Rumah+Budaya+Tembi&revid=20463797&groups=_27f071b2263833029930c150931654db9b372aaf",https://id.wikipedia.org/wiki/Museum_Rumah_Budaya_Tembi,"https://www.google.com/maps?q=-7.86987,110.35619"
9CgZwqVGUWVxuAyfvr7EQv,Museum Rumah Sakit Mata Dr. Yap,"Museum ""Dr. Yap Prawirohusodo"" merupakan museum yang didirikan untuk mengenang pendiri Rumah Sakit Mata Dr. Yap, almarhum Dr. Yap Hong Tjoen dan Dr. Yap Kie Tiong. Berlokasi di Yogyakarta dan diresmikan oleh Sri Sultan Hamengku Buwono X pada tahun 1997.",1,177,4.5,-7.780715401,110.3750467,http://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Dr_Yap_Eye_Clinic_Yogyakarta%2C_Kota_Jogjakarta_200_Tahun%2C_plate_after_page_96.jpg/250px-Dr_Yap_Eye_Clinic_Yogyakarta%2C_Kota_Jogjakarta_200_Tahun%2C_plate_after_page_96.jpg,https://id.wikipedia.org/wiki/Museum_Rumah_Sakit_Mata_Dr._Yap,"https://www.google.com/maps?q=-7.780715401,110.3750467"
5ps3MEyuw8fPo7w4tXuGHD,Museum Sabang,Museum Sabang adalah museum khusus yang didirikan pada tahun 2013 atas gagasan dari pimpinan Badan Pengusahaan Kawasan Perdagangan Bebas dan Pelabuhan Bebas Sabang. Pendirian Museum Sabang didasari oleh keindahan alam bawah laut dan keberagaman sejarah dari Kota Sabang.,1,140,,5.894277508,95.31731578,,https://id.wikipedia.org/wiki/Museum_Sabang,"https://www.google.com/maps?q=5.894277508,95.31731578"
kjeQVXvnDyJVhbHxDVn2Tz,Museum Samudera Pasai,"Museum Samudra Pasai terdapat di desa Beuringen, kecamatan Samudera, Aceh Utara yang sudah difungsikan sejak bulan juni tahun 2017, museum ini memamerkan hasil koleksi sekitaran 250 benda yang bersejarah pada masa Kerajaan Samudera Pasai.",1,2,4.2,5.132605178,97.20185524,,https://id.wikipedia.org/wiki/Museum_Islam_Samudra_Pasai,"https://www.google.com/maps?q=5.132605178,97.20185524"
EV6r6RdkFpKXJGVhRw9Hqm,Museum Sandi,"Museum Sandi adalah Unit Pelaksana Teknis di lingkungan Badan Siber dan Sandi Negara (BSSN). Museum Sandi berlokasi di Kotabaru, Kecamatan Gondokusuman, Yogyakarta. Museum Sandi mendukung pelaksanaan tugas dan fungsi Badan Siber dan Sandi Negara (BSSN) dalam meningkatkan budaya keamanan informasi melalui edukasi kepada masyarakat sekaligus melestarikan nilai-nilai sejarah perjuangan insan persandian sebagai bagian integral perjuangan kemerdekaan Indonesia. ",1,177,4.7,-7.78432,110.37122,,https://id.wikipedia.org/wiki/Museum_Sandi,"https://www.google.com/maps?q=-7.78432,110.37122"
RAMFVWfKUdyuEt6ucqMGQB,Museum Santa Maria Juanda,Museum Santa Maria Juanda adalah museum khusus yang memamerkan benda-benda biara Katolik. Kepemilikan dan pengelolaan museum diserahkan kepada komunitas Ursulin Santa Maria.,1,55,5,-6.16676614,106.8244238,,https://id.wikipedia.org/wiki/Museum_Santa_Maria_Juanda,"https://www.google.com/maps?q=-6.16676614,106.8244238"
Qq77TGf7boVEesEFpJRUDm,Museum Sasmitaloka Panglima Besar Jenderal Sudirman,"Museum Sasmitaloka Panglima Besar (Pangsar) Jenderal Sudirman adalah museum sejarah dengan koleksi mengenai perjuangan Jenderal Sudirman. Kata sasmita berasal dari bahasa Jawa, yang berarti ""pengingat"", ""mengenang"", sedangkan loka berarti ""tempat"".",1,177,4.7,-7.8024267,110.3754886,http://upload.wikimedia.org/wikipedia/id/thumb/c/c9/Museum_Pangsar_Jend._Sudirman.jpg/240px-Museum_Pangsar_Jend._Sudirman.jpg,https://id.wikipedia.org/wiki/Museum_Sasmitaloka_Panglima_Besar_Jenderal_Sudirman,"https://www.google.com/maps?q=-7.8024267,110.3754886"
